TransactionId,ProductName,ProductPrice,CustomerName,SaleDateTime
TXN-20390,Laptop,1200.0,Karan Johar,2025-05-09 01:03:56
TXN-20917,Laptop,1200.0,Karan Johar,2025-05-09 15:52:53
TXN-21125,Mouse,25.0,Rohan Gupta,2025-05-10 03:21:40
TXN-20824,Webcam,75.0,Rahul Joshi,2025-05-10 20:10:48
TXN-20102,Laptop,1200.0,Rohan Gupta,2025-05-11 08:46:03
TXN-20042,Keyboard,45.0,Vikram Malhotra,2025-05-12 01:18:09
TXN-20822,Laptop,1200.0,Saira Khan,2025-05-12 10:31:29
TXN-20427,Laptop,1200.0,Priya Singh,2025-05-12 18:38:37
TXN-21095,Tablet,500.0,Arjun Sharma,2025-05-13 00:10:31
TXN-20192,Smartphone,850.0,Priya Singh,2025-05-14 00:32:10
TXN-21188,Laptop,1200.0,Arjun Sharma,2025-05-14 00:34:16
TXN-20105,Webcam,75.0,Kabir Mehra,2025-05-14 08:47:12
TXN-20087,Monitor,300.0,Ishani Das,2025-05-14 22:13:29
TXN-20377,Monitor,300.0,Arjun Sharma,2025-05-15 01:52:47
TXN-20261,Keyboard,45.0,Sara Ali Khan,2025-05-15 19:21:36
TXN-21197,Headphones,150.0,Manish Malhotra,2025-05-15 23:44:26
TXN-21152,Headphones,150.0,Manish Malhotra,2025-05-16 04:26:11
TXN-21157,Webcam,75.0,Meera Nair,2025-05-16 18:36:33
TXN-21031,Tablet,500.0,Vikram Malhotra,2025-05-17 05:44:47
TXN-20933,Laptop,1200.0,Sara Ali Khan,2025-05-17 08:10:23
TXN-20441,Smartphone,850.0,Saira Khan,2025-05-17 13:51:06
TXN-20937,Keyboard,45.0,Ishani Das,2025-05-19 00:32:35
TXN-20051,Keyboard,45.0,Manish Malhotra,2025-05-19 16:40:03
TXN-20918,Keyboard,45.0,Kabir Mehra,2025-05-19 21:38:16
TXN-20899,Mouse,25.0,Aditya Rao,2025-05-20 03:07:47
TXN-20088,Laptop,1200.0,Sneha Kulkarni,2025-05-20 09:06:40
TXN-20929,Mouse,25.0,Arjun Sharma,2025-05-20 22:21:07
TXN-20529,Monitor,300.0,Ishani Das,2025-05-21 21:56:13
TXN-20924,Keyboard,45.0,Arjun Sharma,2025-05-22 15:25:06
TXN-20396,Laptop,1200.0,Saira Khan,2025-05-22 20:18:10
TXN-20312,Smartphone,850.0,Sara Ali Khan,2025-05-23 18:36:28
TXN-20210,Keyboard,45.0,Priya Singh,2025-05-24 01:09:12
TXN-20616,Headphones,150.0,Vikram Malhotra,2025-05-24 10:26:49
TXN-20292,Monitor,300.0,Sara Ali Khan,2025-05-25 16:20:25
TXN-20618,Laptop,1200.0,Meera Nair,2025-05-25 20:39:42
TXN-20368,Tablet,500.0,Kabir Mehra,2025-05-26 04:27:49
TXN-20991,Mouse,25.0,Kabir Mehra,2025-05-27 08:41:29
TXN-21015,Webcam,75.0,Karan Johar,2025-05-27 10:50:53
TXN-20610,Webcam,75.0,Kabir Mehra,2025-05-29 11:03:30
TXN-20760,Smartphone,850.0,Sneha Kulkarni,2025-05-31 19:33:16
TXN-20661,Monitor,300.0,Manish Malhotra,2025-05-31 23:01:29
TXN-20073,Laptop,1200.0,Sara Ali Khan,2025-06-01 04:51:47
TXN-20360,Mouse,25.0,Saira Khan,2025-06-01 18:13:03
TXN-21091,Tablet,500.0,Aditya Rao,2025-06-02 05:45:50
TXN-20424,Monitor,300.0,Saira Khan,2025-06-02 07:44:10
TXN-21160,Smartphone,850.0,Vikram Malhotra,2025-06-02 11:33:11
TXN-21136,Tablet,500.0,Priya Singh,2025-06-02 16:14:44
TXN-20895,Smartphone,850.0,Aditya Rao,2025-06-02 19:22:38
TXN-20985,Webcam,75.0,Ishani Das,2025-06-02 22:45:31
TXN-20538,Headphones,150.0,Priya Singh,2025-06-03 23:59:10
TXN-20930,Headphones,150.0,Rahul Joshi,2025-06-04 23:22:07
TXN-20488,Headphones,150.0,Sara Ali Khan,2025-06-05 22:35:28
TXN-20845,Headphones,150.0,Rahul Joshi,2025-06-06 12:52:51
TXN-20110,Tablet,500.0,Aditya Rao,2025-06-07 02:59:03
TXN-20403,Monitor,300.0,Ananya Verma,2025-06-07 11:31:21
TXN-20532,Headphones,150.0,Rohan Gupta,2025-06-07 17:01:10
TXN-20512,Monitor,300.0,Saira Khan,2025-06-07 20:31:16
TXN-20111,Tablet,500.0,Vikram Malhotra,2025-06-07 21:27:15
TXN-20677,Keyboard,45.0,Kabir Mehra,2025-06-08 02:50:06
TXN-20671,Keyboard,45.0,Sara Ali Khan,2025-06-08 06:23:46
TXN-20932,Tablet,500.0,Manish Malhotra,2025-06-08 08:05:27
TXN-20874,Webcam,75.0,Kabir Mehra,2025-06-08 14:58:07
TXN-20737,Headphones,150.0,Karan Johar,2025-06-08 17:38:44
TXN-20421,Monitor,300.0,Priya Singh,2025-06-09 14:32:16
TXN-20584,Laptop,1200.0,Rohan Gupta,2025-06-09 22:38:42
TXN-20854,Monitor,300.0,Karan Johar,2025-06-10 06:53:03
TXN-20250,Webcam,75.0,Manish Malhotra,2025-06-10 19:45:42
TXN-20823,Tablet,500.0,Meera Nair,2025-06-10 20:47:05
TXN-20719,Mouse,25.0,Sneha Kulkarni,2025-06-12 16:09:38
TXN-20530,Headphones,150.0,Sara Ali Khan,2025-06-12 20:02:31
TXN-20835,Smartphone,850.0,Saira Khan,2025-06-13 00:33:30
TXN-20634,Laptop,1200.0,Karan Johar,2025-06-13 14:34:37
TXN-20146,Webcam,75.0,Vikram Malhotra,2025-06-14 17:05:03
TXN-20347,Smartphone,850.0,Rahul Joshi,2025-06-14 21:05:23
TXN-20161,Webcam,75.0,Priya Singh,2025-06-15 05:08:34
TXN-21143,Mouse,25.0,Kabir Mehra,2025-06-15 11:21:18
TXN-20635,Webcam,75.0,Meera Nair,2025-06-15 14:19:02
TXN-20892,Mouse,25.0,Rohan Gupta,2025-06-16 07:07:48
TXN-21036,Tablet,500.0,Sara Ali Khan,2025-06-16 14:09:24
TXN-20561,Monitor,300.0,Saira Khan,2025-06-17 08:29:04
TXN-20423,Laptop,1200.0,Rahul Joshi,2025-06-17 11:38:40
TXN-20759,Tablet,500.0,Kabir Mehra,2025-06-17 13:26:14
TXN-21103,Headphones,150.0,Karan Johar,2025-06-17 22:22:23
TXN-20994,Webcam,75.0,Vikram Malhotra,2025-06-18 14:06:46
TXN-20308,Webcam,75.0,Sara Ali Khan,2025-06-19 02:45:40
TXN-20996,Laptop,1200.0,Rohan Gupta,2025-06-21 07:48:31
TXN-20690,Keyboard,45.0,Manish Malhotra,2025-06-21 10:56:40
TXN-20559,Keyboard,45.0,Ananya Verma,2025-06-21 14:06:16
TXN-20050,Laptop,1200.0,Aditya Rao,2025-06-21 21:39:07
TXN-20793,Laptop,1200.0,Aditya Rao,2025-06-22 06:09:03
TXN-21072,Monitor,300.0,Kabir Mehra,2025-06-22 09:16:25
TXN-20310,Keyboard,45.0,Ishani Das,2025-06-22 09:28:44
TXN-20903,Monitor,300.0,Arjun Sharma,2025-06-22 16:56:20
TXN-20509,Tablet,500.0,Sneha Kulkarni,2025-06-23 12:32:03
TXN-21012,Keyboard,45.0,Vikram Malhotra,2025-06-24 03:15:43
